#TYPE System.Management.Automation.PSCustomObject
"DisplayName","InstallLocation","InstallSource","LocalPackage","PsPath","InstallPropertiesPsPath","Patches","PatchPSPath"
"Windows Team Extension SDK","","C:\ProgramData\Package Cache\{0EC0C94A-7029-7149-871E-C7DB97730213}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e1e.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A49C0CE09207941778E17CBD79372031","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A49C0CE09207941778E17CBD79372031\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A49C0CE09207941778E17CBD79372031\Patches"
"SDK ARM64 Redistributables","","C:\ProgramData\Package Cache\{4219AC5A-56CB-E0F9-0965-1DA0B8423C90}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ef0.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A5CA9124BC659F0E9056D10A8B24C309","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A5CA9124BC659F0E9056D10A8B24C309\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A5CA9124BC659F0E9056D10A8B24C309\Patches"
"WCF Data Services 5.0 (for OData v3) CHS Language Pack","","C:\ProgramData\Package Cache\{C6B7BA8A-10B5-4E9C-BBA8-C5D1CE60F2AB}v5.0.51212.0\","C:\Windows\Installer\126717b.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8AB7B6C5B01C9E4BB8A5C1DEC062FBA","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8AB7B6C5B01C9E4BB8A5C1DEC062FBA\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8AB7B6C5B01C9E4BB8A5C1DEC062FBA\Patches"
"Datadog Agent","","C:\Program Files (x86)\ManageEngine\UEMS_Agent\swrepository\1\swuploads\AgentDataDogForWin\","C:\Windows\Installer\115da50.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8CE9B9347175F44DA13C52C16C11F07","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8CE9B9347175F44DA13C52C16C11F07\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A8CE9B9347175F44DA13C52C16C11F07\Patches"
"NSClient++ (x64)","","\\palmier.broceliande.net\install\Client_Centreon\Windows\","C:\Windows\Installer\20651.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\ABEBF7B15B697384288C3BEE3DFB9C8D","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\ABEBF7B15B697384288C3BEE3DFB9C8D\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\ABEBF7B15B697384288C3BEE3DFB9C8D\Patches"
"Windows SDK Desktop Libs arm64","","C:\ProgramData\Package Cache\{430FF1CA-30EF-C2E4-5F06-764C738E9762}v10.1.26100.1\Installers\","C:\Windows\Installer\b84edc.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\AC1FF034FE034E2CF56067C437E87926","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\AC1FF034FE034E2CF56067C437E87926\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\AC1FF034FE034E2CF56067C437E87926\Patches"
"Windows SDK for Windows Store Apps Metadata","","C:\ProgramData\Package Cache\{8D03F23B-01BF-EF27-EEEE-9120789C0822}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e5a.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B32F30D8FB1072FEEEEE190287C98022","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B32F30D8FB1072FEEEEE190287C98022\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B32F30D8FB1072FEEEEE190287C98022\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B5230375F688E2343B28884F19DDE364\Patches"
"Windows SDK Desktop Headers arm64","","C:\ProgramData\Package Cache\{733CDB7B-B33E-FC9A-F18E-BE18BFCCF47A}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ed7.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B7BDC337E33BA9CF1FE8EB81FBCC4FA7","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B7BDC337E33BA9CF1FE8EB81FBCC4FA7\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\B7BDC337E33BA9CF1FE8EB81FBCC4FA7\Patches"
"Windows SDK OnecoreUap Headers x64","","C:\ProgramData\Package Cache\{8A1607AB-09F8-EE30-377C-86EF180E42ED}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ecd.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BA7061A88F9003EE73C768FE81E024DE","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BA7061A88F9003EE73C768FE81E024DE\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BA7061A88F9003EE73C768FE81E024DE\Patches"
"WCF Data Services 5.0 (for OData v3) FRA Language Pack","","C:\ProgramData\Package Cache\{B072A4BB-8B82-497F-931D-4D0A9E3B7BBC}v5.0.51212.0\","C:\Windows\Installer\126718f.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB4A270B28B8F79439D1D4A0E9B3B7CB","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB4A270B28B8F79439D1D4A0E9B3B7CB\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB4A270B28B8F79439D1D4A0E9B3B7CB\Patches"
"ELIS Dispatcher","","E:\424SP5\cab\","C:\Windows\Installer\1dfe7fa.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB7B958C67AB4C644BE11FB9FE90722E","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB7B958C67AB4C644BE11FB9FE90722E\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BB7B958C67AB4C644BE11FB9FE90722E\Patches"
"Windows SDK Facade Windows WinMD Versioned","","C:\ProgramData\Package Cache\{957E3DBB-C0C0-BDBA-9EAB-006C988320DB}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e28.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BBD3E7590C0CABDBE9BA00C6893802BD","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BBD3E7590C0CABDBE9BA00C6893802BD\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BBD3E7590C0CABDBE9BA00C6893802BD\Patches"
"Windows App Certification Kit x64 (OnecoreUAP)","","C:\ProgramData\Package Cache\{CA1CC2EB-83AC-B47A-516B-8490F7C92A23}v10.1.26100.1\Installers\","C:\Windows\Installer\b84dba.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BE2CC1ACCA38A74B15B648097F9CA232","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BE2CC1ACCA38A74B15B648097F9CA232\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BE2CC1ACCA38A74B15B648097F9CA232\Patches"
"Microsoft ODBC Driver 13 for SQL Server","","C:\Program Files (x86)\Exact Software\ODBCDriver13\","C:\Windows\Installer\17da0e.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BFB524E7BED1F994F8F353226A9E7845","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BFB524E7BED1F994F8F353226A9E7845\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\BFB524E7BED1F994F8F353226A9E7845\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C0CF62AFE4F1F25438336891EA99DE3B\Patches"
"WinRT Intellisense IoT - en-us","","C:\ProgramData\Package Cache\{02A2951C-646E-EB63-821D-1A48B58134C5}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e19.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1592A20E64636BE28D1A1845B18435C","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1592A20E64636BE28D1A1845B18435C\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1592A20E64636BE28D1A1845B18435C\Patches"
"Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.23026","","C:\ProgramData\Package Cache\{BE960C1C-7BAD-3DE6-8B1A-2616FE532845}v14.0.23026\packages\vcRuntimeAdditional_x86\","C:\Windows\Installer\1336a3b.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1C069EBDAB76ED3B8A16261EF358254","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1C069EBDAB76ED3B8A16261EF358254\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C1C069EBDAB76ED3B8A16261EF358254\Patches"
"WCF Data Services 5.0 (for OData v3) JPN Language Pack","","C:\ProgramData\Package Cache\{04111C6C-F97C-4D53-9C39-DF7AF451812F}v5.0.51212.0\","C:\Windows\Installer\1267176.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C6C11140C79F35D4C993FDA74F1518F2","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C6C11140C79F35D4C993FDA74F1518F2\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C6C11140C79F35D4C993FDA74F1518F2\Patches"
"Windows SDK Desktop Tools x86","","C:\ProgramData\Package Cache\{27D0437C-F6FC-B18C-1A2C-8A0EDEF314C7}v10.1.26100.1\Installers\","C:\Windows\Installer\b84eb4.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7340D72CF6FC81BA1C2A8E0ED3F417C","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7340D72CF6FC81BA1C2A8E0ED3F417C\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7340D72CF6FC81BA1C2A8E0ED3F417C\Patches"
"WinAppDeploy","","C:\ProgramData\Package Cache\{8D241A7C-BBE6-9BA7-150D-70A736096509}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e32.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7A142D86EBB7AB951D0077A63905690","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7A142D86EBB7AB951D0077A63905690\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\C7A142D86EBB7AB951D0077A63905690\Patches"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","","c:\f5b7b6a0815850fcfbf4bb56df2d\","c:\Windows\Installer\27a4b1.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\CFD2C1F142D260E3CB8B271543DA9F98","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\CFD2C1F142D260E3CB8B271543DA9F98\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\CFD2C1F142D260E3CB8B271543DA9F98\Patches"
"Windows SDK Modern Versioned Developer Tools","","C:\ProgramData\Package Cache\{B45EB50D-456C-2B4A-F274-721F8B5BBA09}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e2d.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D05BE54BC654A4B22F4727F1B8B5AB90","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D05BE54BC654A4B22F4727F1B8B5AB90\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D05BE54BC654A4B22F4727F1B8B5AB90\Patches"
"Universal CRT Tools x86","","C:\ProgramData\Package Cache\{5167192D-6C28-102A-AE12-CB8E69538AD5}v10.1.26100.1\Installers\","C:\Windows\Installer\b84de7.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D291761582C6A201EA21BCE89635A85D","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D291761582C6A201EA21BCE89635A85D\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D291761582C6A201EA21BCE89635A85D\Patches"
"CrowdStrike Sensor Platform","","C:\ProgramData\Package Cache\{CD91BC3D-1ED3-48FE-B79C-D5D3FFE89611}v7.15.18513.0\","C:\Windows\Installer\ee366b.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D3CB19DC3DE1EF847BC95D3DFF8E6911","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D3CB19DC3DE1EF847BC95D3DFF8E6911\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D3CB19DC3DE1EF847BC95D3DFF8E6911\Patches"
"Exact CR2016 Runtime","","C:\Program Files (x86)\Exact Software\CR2016Runtime\","C:\Windows\Installer\17da06.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D4E459EADE8B22D4ABB2869B3DCD840A","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D4E459EADE8B22D4ABB2869B3DCD840A\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D4E459EADE8B22D4ABB2869B3DCD840A\Patches"
"Windows Desktop Extension SDK","","C:\ProgramData\Package Cache\{138D1B5D-3E6A-1E41-95F2-CCE76EA04E1F}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e0a.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D5B1D831A6E314E1592FCC7EE60AE4F1","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D5B1D831A6E314E1592FCC7EE60AE4F1\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D5B1D831A6E314E1592FCC7EE60AE4F1\Patches"
"Microsoft Silverlight","c:\Program Files\Microsoft Silverlight\","c:\807432d884c0aa3eeb\","c:\Windows\Installer\811c8c1.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D7314F9862C648A4DB8BE2A5B47BE100","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D7314F9862C648A4DB8BE2A5B47BE100\InstallProperties","System.String[]","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D7314F9862C648A4DB8BE2A5B47BE100\Patches"
"CrowdStrike Firmware Analysis","","C:\ProgramData\Package Cache\{617D389D-AD52-43DA-8A21-F297A5D90322}v7.14.18456.0\","C:\Windows\Installer\ee3675.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D983D71625DAAD34A8122F795A9D3022","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D983D71625DAAD34A8122F795A9D3022\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D983D71625DAAD34A8122F795A9D3022\Patches"
"Universal CRT Redistributable","","C:\ProgramData\Package Cache\{9BFA0D9D-BFE9-1C77-496B-286C91F90B8E}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e46.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D9D0AFB99EFB77C194B682C6199FB0E8","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D9D0AFB99EFB77C194B682C6199FB0E8\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\D9D0AFB99EFB77C194B682C6199FB0E8\Patches"
"Windows SDK Redistributables","","C:\ProgramData\Package Cache\{7C69A5AD-D1C6-F250-92E4-E7266032E413}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e78.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DA5A96C76C1D052F294E7E6206234E31","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DA5A96C76C1D052F294E7E6206234E31\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DA5A96C76C1D052F294E7E6206234E31\Patches"
"MSI Development Tools","","C:\ProgramData\Package Cache\{D0FD2CBD-BD51-8767-6578-BB2CE9FBB62E}v10.1.26100.1\Installers\","C:\Windows\Installer\b84dd3.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DBC2DF0D15DB76785687BBC29EBF6BE2","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DBC2DF0D15DB76785687BBC29EBF6BE2\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\DBC2DF0D15DB76785687BBC29EBF6BE2\Patches"
"Windows Desktop Extension SDK Contracts","","C:\ProgramData\Package Cache\{25A20AEE-28A5-CF0A-BA08-97C3E871A800}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e14.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\EEA02A525A82A0FCAB80793C8E178A00","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\EEA02A525A82A0FCAB80793C8E178A00\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\EEA02A525A82A0FCAB80793C8E178A00\Patches"
"Windows IoT Extension SDK","","C:\ProgramData\Package Cache\{27BE320F-22CE-5816-42CD-8E556885709E}v10.1.26100.1\Installers\","C:\Windows\Installer\b84de2.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\F023EB72EC22618524DCE855865807E9","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\F023EB72EC22618524DCE855865807E9\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\F023EB72EC22618524DCE855865807E9\Patches"
